TIME,Total_I,Total_U,MPPT1_Uin,MPPT1_Iin,MPPT1_Iout,MPPT2_Uin,MPPT2_Iin,MPPT2_Iout,BATTERY1_U,BATTERY1_I,BATTERY2_U,BATTERY2_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Atlas200DK-B,I_Pi-A,I_Pi-B,ATLAS_A_TEMP,ATLAS_B_TEMP,PI_A_TEMP,FREQUENCY(48),VOLT,TEMP
1689914695,984.0,16210.0,15000.0,160.0,1620.0,17000.0,130.0,300.0,16000.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,3.0,4.0,6.0,1800404352.0,0.946,41.8
1689914696,1178.0,16253.0,15000.0,160.0,1620.0,17000.0,130.0,300.0,16000.0,-140.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,3.0,4.0,6.0,1800457088.0,0.946,41.3
1689914697,989.0,16276.0,15400.0,2520.0,1470.0,17000.0,130.0,300.0,16000.0,-140.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,42.8
1689914698,1183.0,16267.0,15400.0,2520.0,1470.0,14800.0,1950.0,1030.0,16000.0,-140.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,600117184.0,0.88,42.8
1689914699,984.0,16276.0,15400.0,2520.0,1470.0,14800.0,1950.0,1030.0,16000.0,-140.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,4.0,6.0,600169920.0,0.88,41.8
1689914700,1203.0,16271.0,15400.0,60.0,1510.0,14800.0,1950.0,1030.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,4.0,6.0,700154304.0,0.88,41.8
1689914701,984.0,16276.0,15400.0,60.0,1510.0,14800.0,1960.0,1030.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,40.9
1689914702,1279.0,16271.0,15400.0,60.0,1510.0,14800.0,1960.0,1030.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,1800404352.0,0.946,41.8
1689914703,1012.0,16281.0,15000.0,150.0,1530.0,14800.0,1960.0,1030.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,480.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,41.8
1689914704,1217.0,16271.0,15000.0,150.0,1530.0,14600.0,1990.0,1040.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,480.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,42.3
1689914705,1192.0,16281.0,15000.0,150.0,1530.0,14600.0,1990.0,1040.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,42.8
1689914706,1178.0,16276.0,15000.0,190.0,1620.0,14600.0,1990.0,1040.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,600117184.0,0.88,41.8
1689914707,981.0,16281.0,15000.0,190.0,1620.0,14600.0,1970.0,1030.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,340.0,0.0,3.0,3.0,6.0,700207040.0,0.88,41.3
1689914708,1163.0,16276.0,15000.0,190.0,1620.0,14600.0,1970.0,1030.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,340.0,0.0,3.0,3.0,6.0,600169920.0,0.88,41.8
1689914709,972.0,16281.0,15200.0,110.0,1520.0,14600.0,1970.0,1030.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,800191424.0,0.88,41.3
1689914710,1200.0,16276.0,15200.0,110.0,1520.0,14600.0,1980.0,1040.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,700207040.0,0.88,42.3
1689914711,992.0,16286.0,15200.0,110.0,1520.0,14600.0,1980.0,1040.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,3.0,6.0,600117184.0,0.88,40.4
1689914712,1208.0,16276.0,15000.0,190.0,1620.0,14600.0,1980.0,1040.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,40.4
1689914713,972.0,16281.0,15000.0,190.0,1620.0,14600.0,1970.0,1030.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,41.3
1689914714,1214.0,16276.0,15000.0,190.0,1620.0,14600.0,1970.0,1030.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,42.3
1689914715,1012.0,16281.0,15200.0,100.0,1510.0,14600.0,1970.0,1030.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,41.8
1689914716,1189.0,16276.0,15200.0,100.0,1510.0,14400.0,2000.0,1040.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,41.3
1689914717,989.0,16286.0,15200.0,100.0,1510.0,14400.0,2000.0,1040.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,40.9
1689914718,1197.0,16276.0,15000.0,170.0,1610.0,14400.0,2000.0,1040.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,1100249984.0,0.88,41.8
1689914719,998.0,16286.0,15000.0,170.0,1610.0,14600.0,1990.0,1030.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,340.0,0.0,3.0,3.0,6.0,1000265600.0,0.88,41.3
1689914720,1161.0,16276.0,15000.0,170.0,1610.0,14600.0,1990.0,1030.0,16000.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,340.0,0.0,3.0,3.0,6.0,800191424.0,0.88,40.9
1689914721,978.0,16182.0,16800.0,50.0,50.0,14600.0,1990.0,1030.0,16000.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,600117184.0,0.88,42.3
1689914722,1200.0,16267.0,16800.0,50.0,50.0,14400.0,1990.0,1040.0,16000.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,42.3
1689914723,981.0,16281.0,16800.0,50.0,50.0,14400.0,1990.0,1040.0,16000.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,40.9
1689914724,1206.0,16276.0,14800.0,210.0,1620.0,14400.0,1990.0,1040.0,16000.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,42.3
1689914725,1194.0,16276.0,14800.0,210.0,1620.0,14200.0,1990.0,1030.0,16000.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,41.3
1689914726,1183.0,16276.0,14800.0,210.0,1620.0,14200.0,1990.0,1030.0,16000.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,42.8
1689914727,981.0,16286.0,15200.0,140.0,1590.0,14200.0,1990.0,1030.0,16000.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,3.0,3.0,6.0,700154304.0,0.88,41.3
1689914728,1166.0,16281.0,15200.0,140.0,1590.0,14200.0,2020.0,1040.0,16200.0,-120.0,16200.0,-120.0,3300.0,120.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,3.0,3.0,6.0,600117184.0,0.88,41.8
1689914729,984.0,16286.0,15200.0,140.0,1590.0,14200.0,2020.0,1040.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,600169920.0,0.88,39.9
1689914730,1211.0,16276.0,14800.0,210.0,1610.0,14200.0,2020.0,1040.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,40.9
1689914731,975.0,16286.0,14800.0,210.0,1610.0,14600.0,1970.0,1030.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,560.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,41.8
1689914732,1189.0,16276.0,14800.0,210.0,1610.0,14600.0,1970.0,1030.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,560.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,41.3
1689914733,1009.0,16286.0,15200.0,110.0,1590.0,14600.0,1970.0,1030.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,41.3
1689914734,1183.0,16281.0,15200.0,110.0,1590.0,14200.0,2020.0,1030.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,42.8
1689914735,958.0,16286.0,15200.0,110.0,1590.0,14200.0,2020.0,1030.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,3.0,3.0,6.0,700154304.0,0.88,40.4
1689914736,1178.0,16281.0,14800.0,190.0,1610.0,14200.0,2020.0,1030.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,3.0,3.0,6.0,700154304.0,0.88,40.4
1689914737,958.0,16290.0,14800.0,190.0,1610.0,14800.0,1930.0,1020.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,700154304.0,0.88,41.3
1689914738,1178.0,16281.0,14800.0,190.0,1610.0,14800.0,1930.0,1020.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,600169920.0,0.88,41.8
1689914739,972.0,16286.0,15200.0,130.0,1590.0,14800.0,1930.0,1020.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,40.4
1689914740,1203.0,16281.0,15200.0,130.0,1590.0,14400.0,2020.0,1030.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,40.9
1689914741,975.0,16286.0,15200.0,130.0,1590.0,14400.0,2020.0,1030.0,16000.0,-130.0,16200.0,-120.0,3300.0,120.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,40.9
1689914742,1189.0,16281.0,15000.0,160.0,1610.0,14400.0,2020.0,1030.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,1800404352.0,0.946,41.3
1689914743,958.0,16286.0,15000.0,160.0,1610.0,14600.0,1960.0,1020.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,340.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,41.8
1689914744,1197.0,16281.0,15000.0,160.0,1610.0,14600.0,1960.0,1020.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,340.0,0.0,3.0,3.0,6.0,600169920.0,0.88,40.4
1689914745,986.0,16286.0,15200.0,20.0,1480.0,14600.0,1960.0,1020.0,16000.0,-130.0,16200.0,-130.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,1000265600.0,0.88,40.4
1689914746,1251.0,16281.0,15200.0,20.0,1480.0,14400.0,2000.0,1030.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,900228544.0,0.88,40.4
1689914747,969.0,16290.0,15200.0,20.0,1480.0,14400.0,2000.0,1030.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,40.4
1689914748,1161.0,16281.0,15200.0,90.0,1500.0,14400.0,2000.0,1030.0,16000.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,3.0,3.0,6.0,1800404352.0,0.946,40.9
1689914749,953.0,16290.0,15200.0,90.0,1500.0,14800.0,1910.0,1010.0,16000.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,41.3
1689914750,1192.0,16281.0,15200.0,90.0,1500.0,14800.0,1910.0,1010.0,16000.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,40.9
1689914751,975.0,16290.0,15200.0,80.0,1580.0,14800.0,1910.0,1010.0,16000.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,340.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,40.9
1689914752,1166.0,16286.0,15200.0,80.0,1580.0,14400.0,1990.0,1030.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,340.0,0.0,3.0,3.0,6.0,1350316448.0,0.913,41.3
1689914753,953.0,16290.0,15200.0,80.0,1580.0,14400.0,1990.0,1030.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,900175808.0,0.88,41.8
1689914754,1192.0,16281.0,14600.0,210.0,1610.0,14400.0,1990.0,1030.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,600117184.0,0.88,41.3
1689914755,981.0,16290.0,14600.0,210.0,1610.0,14800.0,1920.0,1000.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,3.0,6.0,600169920.0,0.88,40.4
1689914756,1192.0,16281.0,14600.0,210.0,1610.0,14800.0,1920.0,1000.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,3.0,6.0,600117184.0,0.88,40.4
1689914757,995.0,16290.0,15000.0,110.0,1580.0,14800.0,1920.0,1000.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,1800404352.0,0.946,40.4
1689914758,1203.0,16281.0,15000.0,110.0,1580.0,14200.0,2010.0,1030.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,1800404352.0,0.946,41.3
1689914759,1000.0,16290.0,15000.0,110.0,1580.0,14200.0,2010.0,1030.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,42.3
1689914760,1158.0,16281.0,14600.0,230.0,1610.0,14200.0,2010.0,1030.0,16000.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,3.0,6.0,1800404352.0,0.946,40.9
1689914761,964.0,16290.0,14600.0,230.0,1610.0,14800.0,1900.0,980.0,16000.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,41.8
1689914762,1155.0,16286.0,14600.0,230.0,1610.0,14800.0,1900.0,980.0,16000.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,600169920.0,0.88,40.9
1689914763,986.0,16290.0,15200.0,50.0,1480.0,14800.0,1900.0,980.0,16000.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,3.0,3.0,6.0,600117184.0,0.88,40.4
1689914764,1192.0,16286.0,15200.0,50.0,1480.0,14200.0,2030.0,1030.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,3.0,3.0,6.0,600117184.0,0.88,40.9
1689914765,958.0,16290.0,15200.0,50.0,1480.0,14200.0,2030.0,1030.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,600169920.0,0.88,39.9
1689914766,1208.0,16286.0,14800.0,200.0,1610.0,14200.0,2030.0,1030.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,600169920.0,0.88,40.9
1689914767,1006.0,16290.0,14800.0,200.0,1610.0,14600.0,2010.0,1030.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,460.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,41.3
1689914768,1186.0,16286.0,14800.0,200.0,1610.0,14600.0,2010.0,1030.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,460.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,39.9
1689914769,992.0,16290.0,15200.0,20.0,1460.0,14600.0,2010.0,1030.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,41.8
1689914770,1200.0,16286.0,15200.0,20.0,1460.0,14200.0,2040.0,1030.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,1800404352.0,0.946,40.4
1689914771,989.0,16290.0,15200.0,20.0,1460.0,14200.0,2040.0,1030.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,340.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,41.3
1689914772,1200.0,16286.0,14800.0,190.0,1610.0,14200.0,2040.0,1030.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,340.0,0.0,3.0,3.0,6.0,1800404352.0,0.946,40.9
1689914773,995.0,16290.0,14800.0,190.0,1610.0,14400.0,1980.0,1020.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,39.9
1689914774,1178.0,16286.0,14800.0,190.0,1610.0,14400.0,1980.0,1020.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,41.8
1689914775,989.0,16290.0,15200.0,20.0,1570.0,14400.0,1980.0,1020.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,40.9
1689914776,1172.0,16290.0,15200.0,20.0,1570.0,14400.0,1980.0,1020.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,3.0,3.0,6.0,1800404352.0,0.946,41.3
1689914777,984.0,16290.0,15200.0,20.0,1570.0,14400.0,1980.0,1020.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,900228544.0,0.88,40.4
1689914778,1186.0,16286.0,14200.0,270.0,1600.0,14400.0,1980.0,1020.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,1000265600.0,0.88,40.9
1689914779,1158.0,16290.0,14200.0,270.0,1600.0,14400.0,1840.0,1020.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,3.0,6.0,600117184.0,0.88,39.9
1689914780,1186.0,16286.0,14200.0,270.0,1600.0,14400.0,1840.0,1020.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,41.3
1689914781,1006.0,16290.0,15200.0,60.0,1560.0,14400.0,1840.0,1020.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,1800404352.0,0.946,40.9
1689914782,1155.0,16290.0,15200.0,60.0,1560.0,14000.0,2020.0,1020.0,16200.0,-120.0,16200.0,-120.0,3300.0,120.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,41.3
1689914783,961.0,16290.0,15200.0,60.0,1560.0,14000.0,2020.0,1020.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,40.4
1689914784,1149.0,16290.0,14800.0,190.0,1600.0,14000.0,2020.0,1020.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,380.0,0.0,3.0,3.0,6.0,600117184.0,0.88,40.9
1689914785,986.0,16290.0,14800.0,190.0,1600.0,14800.0,1870.0,970.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,700154304.0,0.88,41.3
1689914786,1203.0,16286.0,14800.0,190.0,1600.0,14800.0,1870.0,970.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,600169920.0,0.88,40.4
1689914787,981.0,16295.0,15200.0,30.0,1550.0,14800.0,1870.0,970.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,3.0,6.0,1800404352.0,0.946,40.9
1689914788,1180.0,16286.0,15200.0,30.0,1550.0,14400.0,2050.0,1020.0,16000.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,3.0,6.0,1800430720.0,0.946,40.9
1689914789,1029.0,16295.0,15200.0,30.0,1550.0,14400.0,2050.0,1020.0,16000.0,-120.0,16200.0,-120.0,3300.0,140.0,600.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,40.9
1689914790,1186.0,16286.0,14800.0,210.0,1610.0,14400.0,2050.0,1020.0,16000.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,40.9
1689914791,967.0,16290.0,14800.0,210.0,1610.0,15000.0,1770.0,920.0,16000.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,340.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,40.4
1689914792,1186.0,16290.0,14800.0,210.0,1610.0,15000.0,1770.0,920.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,340.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,42.3
1689914793,958.0,16290.0,15200.0,2490.0,1430.0,15000.0,1770.0,920.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,600117184.0,0.88,39.9
1689914794,1161.0,16290.0,15200.0,2490.0,1430.0,14400.0,2000.0,1010.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,600117184.0,0.88,39.9
1689914795,955.0,16290.0,15200.0,2490.0,1430.0,14400.0,2000.0,1010.0,16200.0,-120.0,16200.0,-120.0,3300.0,120.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,3.0,6.0,600169920.0,0.88,39.4
1689914796,1178.0,16290.0,14800.0,170.0,1600.0,14400.0,2000.0,1010.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,39.9
1689914797,998.0,16290.0,14800.0,170.0,1600.0,14800.0,1820.0,950.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,1800457088.0,0.946,40.4
1689914798,1217.0,16290.0,14800.0,170.0,1600.0,14800.0,1820.0,950.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,1800404352.0,0.946,40.9
1689914799,992.0,16290.0,15200.0,10.0,1540.0,14800.0,1820.0,950.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,3.0,6.0,1800404352.0,0.946,40.4
1689914800,1194.0,16286.0,15200.0,10.0,1540.0,14400.0,1940.0,1000.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,3.0,3.0,6.0,1800457088.0,0.946,40.4
1689914801,975.0,16290.0,15200.0,10.0,1540.0,14400.0,1940.0,1000.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,600169920.0,0.88,40.4
1689914802,1180.0,16290.0,14800.0,200.0,1610.0,14400.0,1940.0,1000.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,600117184.0,0.88,41.3
