TIME,Main(mA),Main Voltage(V),FREQUENCY(48),VOLT,TEMP,INDEX,SUCCESS
1689522370,1031.0197343639582,5.482095,1800404352.0,0.936,64.2,110.0,1.0
1689522371,982.3733929718647,5.484331632653062,1800457088.0,0.936,65.2,110.0,1.0
1689522372,1039.042150543146,5.481524509803917,1800457088.0,0.936,64.2,111.0,1.0
1689522373,1017.751583084975,5.4831150000000015,1800457088.0,0.936,64.2,111.0,1.0
1689522374,1018.7886521842946,5.4838877551020415,1800457088.0,0.936,65.2,112.0,1.0
1689522375,1037.4569714683896,5.482102941176471,1800457088.0,0.936,64.7,112.0,1.0
1689522376,1016.910566588024,5.483584999999998,1800457088.0,0.936,64.7,113.0,1.0
1689522377,1032.421882070194,5.481821428571429,1800457088.0,0.936,64.2,113.0,1.0
1689522378,1025.0594899916814,5.483429999999999,1800404352.0,0.936,64.7,114.0,1.0
1689522379,995.7693500158504,5.4841862745098044,1800457088.0,0.936,64.7,114.0,1.0
1689522380,1021.7122159498222,5.482020408163266,1800404352.0,0.936,64.2,115.0,1.0
1689522381,1065.5004012974755,5.481970000000001,1800457088.0,0.936,65.2,115.0,1.0
1689522382,1075.5388016274098,5.483539215686274,1800457088.0,0.936,64.7,116.0,1.0
1689522383,1070.9731559926877,5.48376530612245,1800457088.0,0.936,64.2,116.0,1.0
1689522384,1009.5982583474268,5.483610000000001,1800404352.0,0.936,64.2,117.0,1.0
1689522385,1022.3957256828934,5.482970000000002,1800457088.0,0.936,65.2,117.0,1.0
1689522386,1011.0761172356335,5.48308,1800457088.0,0.936,64.2,118.0,1.0
1689522387,1045.2245344519902,5.480979591836736,1800457088.0,0.936,64.7,118.0,1.0
1689522388,994.4626138455048,5.483975490196079,1800457088.0,0.936,65.7,119.0,1.0
1689522389,1032.0319613610811,5.4827,1800404352.0,0.936,64.7,119.0,1.0
1689522390,1011.241448242009,5.4830000000000005,1800404352.0,0.936,64.7,120.0,1.0
1689522391,1040.4555798921374,5.483170000000002,1800457088.0,0.936,64.7,120.0,1.0
1689522392,1021.473753686166,5.482367647058823,1800457088.0,0.936,65.2,121.0,1.0
1689522393,1025.2802831271792,5.483454081632655,1800404352.0,0.936,65.7,121.0,1.0
1689522394,999.012418856208,5.482225000000001,1800404352.0,0.936,64.2,122.0,1.0
1689522395,1010.8352358425032,5.483675000000001,1800457088.0,0.936,64.7,122.0,1.0
1689522396,1008.2973800791464,5.483382352941176,1800457088.0,0.936,65.2,123.0,1.0
1689522397,1053.440529051481,5.482331632653062,1800404352.0,0.936,65.7,123.0,1.0
1689522398,1032.9117364100623,5.48118,1800457088.0,0.936,65.7,124.0,1.0
1689522399,1036.2783362355513,5.483064999999999,1800457088.0,0.936,65.2,124.0,1.0
1689522400,1012.081123577952,5.483020408163266,1800430720.0,0.936,65.0,0.0,-1.0
1689522401,995.4762790823328,5.485284313725489,1800404352.0,0.936,64.7,125.0,1.0
1689522402,986.0985781322826,5.484335000000001,1800457088.0,0.936,65.7,125.0,1.0
1689522403,1032.7414202190791,5.483734693877552,1800457088.0,0.936,66.2,126.0,1.0
1689522404,1012.5419519797588,5.48269,1800457088.0,0.936,65.7,126.0,1.0
1689522405,1028.9843825510102,5.482867647058823,1800457088.0,0.936,65.2,127.0,1.0
1689522406,1015.1627234379566,5.482954081632655,1800457088.0,0.936,65.7,127.0,1.0
1689522407,1048.2081258776616,5.48351,1800457088.0,0.936,66.7,128.0,1.0
1689522408,1019.0093570197356,5.483474999999999,1800457088.0,0.936,65.7,128.0,1.0
1689522409,1030.1799793226785,5.484240196078431,1800457088.0,0.936,65.7,129.0,1.0
1689522410,1035.4209170785268,5.482040816326532,1800404352.0,0.936,65.2,129.0,1.0
1689522411,1005.3803572151894,5.483969999999999,1800404352.0,0.936,66.2,130.0,1.0
1689522412,1009.8766984499686,5.48418,1800457088.0,0.936,66.2,130.0,1.0
1689522413,1032.377488405972,5.482729591836736,1800457088.0,0.936,66.2,131.0,1.0
1689522414,1013.2905001882943,5.482651960784315,1800404352.0,0.936,66.2,131.0,1.0
1689522415,1016.567898983644,5.483755,1800457088.0,0.936,66.2,132.0,1.0
1689522416,1028.6033542635523,5.482908163265306,1800457088.0,0.936,66.7,132.0,1.0
1689522417,1031.8830029375545,5.483625,1800404352.0,0.936,65.7,133.0,1.0
1689522418,1022.8615411871576,5.482176470588234,1800457088.0,0.936,65.7,133.0,1.0
1689522419,1037.2850238079363,5.482719387755102,1800457088.0,0.936,66.2,134.0,1.0
