TIME,Total_I,Total_U,MPPT1_Uin,MPPT1_Iin,MPPT1_Iout,MPPT2_Uin,MPPT2_Iin,MPPT2_Iout,BATTERY1_U,BATTERY1_I,BATTERY2_U,BATTERY2_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Atlas200DK-B,I_Pi-A,I_Pi-B,TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS,FRAME_INDEX,FRAME_SUCCESS
1688131687,1706.0,15762.0,2600.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,14.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131688,1886.0,15762.0,2800.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,1300.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,14.5,12.8,32.0,0.0,0.0,17.5,0.5,-1.0,-1.0,-1.0,-1.0
1688131689,1672.0,15762.0,2800.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,21.0,1.0,-1.0,-1.0,-1.0,-1.0
1688131690,1695.0,15762.0,2800.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131691,1664.0,15762.0,2600.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,120.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131692,1664.0,15752.0,2600.0,0.0,0.0,2800.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,8.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131693,1692.0,15762.0,2600.0,0.0,0.0,2800.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,12.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131694,1681.0,15762.0,2800.0,0.0,0.0,2800.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,18.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131695,1686.0,15762.0,2800.0,0.0,0.0,2800.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,120.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,14.5,12.8,32.0,0.0,0.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131696,1689.0,15762.0,2800.0,0.0,0.0,2800.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131697,1729.0,15762.0,2800.0,0.0,0.0,2800.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,14.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131698,1686.0,15762.0,2800.0,0.0,0.0,2800.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131699,1715.0,15757.0,2800.0,0.0,0.0,2800.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131700,1672.0,15762.0,2600.0,0.0,0.0,2800.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131701,1703.0,15762.0,2600.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131702,1686.0,15757.0,2600.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,120.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,13.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131703,1672.0,15762.0,2600.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,13.5,0.0,-1.0,-1.0,-1.0,-1.0
1688131704,1698.0,15757.0,2600.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,14.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131705,1670.0,15757.0,2600.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131706,1675.0,15762.0,4800.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,11.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131707,1667.0,15762.0,4800.0,0.0,0.0,4800.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131708,1684.0,15757.0,4800.0,0.0,0.0,4800.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,8.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131709,1675.0,15757.0,14200.0,50.0,40.0,4800.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131710,1695.0,15762.0,14200.0,50.0,40.0,14000.0,130.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,19.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131711,1667.0,15762.0,14200.0,50.0,40.0,14000.0,130.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131712,1703.0,15757.0,16600.0,50.0,0.0,14000.0,130.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,120.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,13.5,0.0,-1.0,-1.0,-1.0,-1.0
1688131713,1695.0,15747.0,16600.0,50.0,0.0,16400.0,130.0,10.0,15600.0,-210.0,15600.0,-210.0,3300.0,1300.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,11.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131714,1703.0,15757.0,16600.0,50.0,0.0,16400.0,130.0,10.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131715,1751.0,15757.0,17200.0,50.0,0.0,16400.0,130.0,10.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131716,1729.0,15757.0,17200.0,50.0,0.0,17200.0,130.0,10.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131717,1726.0,15766.0,17200.0,50.0,0.0,17200.0,130.0,10.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,680.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131718,1684.0,15776.0,14000.0,540.0,330.0,17200.0,130.0,10.0,15600.0,-210.0,15600.0,-210.0,3300.0,120.0,540.0,0.0,0.0,0.0,680.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,13.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131719,1751.0,15785.0,14000.0,540.0,330.0,13800.0,530.0,190.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,14.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131720,1706.0,15814.0,14000.0,540.0,330.0,13800.0,530.0,190.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,15.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131721,1698.0,15832.0,16400.0,1150.0,650.0,13800.0,530.0,190.0,15600.0,-210.0,15600.0,-200.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,15.0,12.8,32.0,0.0,0.0,18.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131722,1748.0,15856.0,16400.0,1150.0,650.0,15600.0,1070.0,540.0,15600.0,-210.0,15600.0,-200.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,16.0,12.8,32.0,0.0,0.0,11.0,0.0,-1.0,-1.0,-1.0,-1.0
