TIME,Main(mA),Main Voltage(V),TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS,FRAME_INDEX,FRAME_SUCCESS
1688701171,664.5834068746904,11.960715000000002,46.0,8.0,40.0,0.0,0.0,13.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701172,667.7787380468415,11.961384999999998,46.0,8.0,40.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701173,658.668166206981,11.961010204081632,46.0,8.0,40.0,0.0,0.0,19.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701174,667.8527702716005,11.960295000000006,46.0,8.0,40.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701175,662.6234718869881,11.960122549019609,46.0,8.0,40.0,0.0,0.0,18.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701176,665.945243343787,11.960821428571428,46.0,8.0,40.0,0.0,0.0,15.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701177,662.3613543286741,11.961249999999993,46.0,8.0,40.0,0.0,0.0,18.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701178,665.8785863914882,11.960459999999998,46.0,8.0,40.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701179,662.9588822006181,11.96034,46.0,8.0,40.0,0.0,0.0,14.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701180,666.4755562105223,11.960645,46.0,8.0,40.0,0.0,0.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701181,665.4038326770384,11.960344999999997,46.0,8.0,40.0,0.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701182,662.6238809184691,11.961269999999995,46.0,8.0,40.0,0.0,0.0,11.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701183,664.6601367103167,11.960030612244898,46.0,8.0,40.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701184,664.3792650257561,11.960098039215689,46.0,8.0,40.0,0.0,0.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701185,666.045481370445,11.960200000000002,46.0,8.0,40.0,0.0,0.0,17.5,0.0,-1.0,-1.0,-1.0,-1.0
1688701186,663.2104084647378,11.960331632653062,46.0,8.0,40.0,0.0,0.0,25.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701187,667.3507197290221,11.960880000000008,46.0,8.0,40.0,0.0,0.0,8.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701188,664.1465078071091,11.96011274509804,46.0,8.0,40.0,0.0,0.0,26.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701189,666.7037183748545,11.960960000000004,46.0,8.0,40.0,0.0,0.0,26.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701190,662.1353880708668,11.960974489795923,46.0,8.0,40.0,0.0,0.0,4.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701191,667.1788535201055,11.960944999999995,46.0,8.0,40.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701192,660.7986264413943,11.960911764705882,46.0,8.0,40.0,0.0,0.0,28.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701193,666.2046667582107,11.961301020408165,46.0,8.0,40.0,0.0,0.0,8.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701194,661.6629904066473,11.960204999999998,46.0,8.0,40.0,0.0,0.0,24.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701195,671.2748912842975,11.960120000000002,46.0,8.0,40.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701196,660.0693406044933,11.961173469387754,46.0,8.0,40.0,0.0,0.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701197,669.0202089404522,11.960916666666664,46.0,8.0,40.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701198,658.1372017359503,11.960844999999992,46.0,8.0,40.0,0.0,0.0,15.5,0.0,-1.0,-1.0,-1.0,-1.0
1688701199,669.4865101576183,11.96039,46.0,8.0,40.0,0.0,0.0,11.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701200,658.0668091690856,11.96089795918367,46.0,8.0,40.0,0.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701201,670.4003710598382,11.960799999999995,46.0,8.0,40.0,0.0,0.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701202,658.080658430967,11.96043137254902,46.0,8.0,40.0,0.0,0.0,13.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701203,669.7820162587192,11.960943877551026,46.0,8.0,40.0,0.0,0.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701204,660.6322983911316,11.960644999999998,46.0,8.0,40.0,0.0,0.0,12.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701205,667.5811976765308,11.96065196078431,46.0,8.0,40.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701206,660.4198542535865,11.96033673469388,46.0,8.0,40.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701207,668.1653696274016,11.960865000000002,46.0,8.0,40.0,0.0,0.0,14.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701208,659.6652184683603,11.960815000000007,46.0,8.0,40.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701209,667.7013779731103,11.961051020408163,46.0,8.0,40.0,0.0,0.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701210,661.7916659370085,11.961090000000006,46.0,8.0,40.0,0.0,0.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701211,666.0215416138582,11.960539215686271,46.0,8.0,40.0,0.0,0.0,15.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701212,663.8677660739341,11.960647959183676,46.0,8.0,40.0,0.0,0.0,18.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701213,667.5340356399723,11.960719999999998,46.0,8.0,40.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701214,660.1311082696711,11.960605000000005,46.0,8.0,40.0,0.0,0.0,14.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701215,667.4360457459277,11.961642857142856,46.0,8.0,40.0,0.0,0.0,19.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701216,662.0007219644283,11.960495098039212,46.0,8.0,40.0,0.0,0.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701217,665.4484041397772,11.961535,46.0,8.0,40.0,0.0,0.0,11.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701218,663.366549934632,11.960658163265308,46.0,8.0,40.0,0.0,0.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0
