TIME,I_Atlas200DK-B,Main Voltage(V),TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS
1692243441,751.9279964083413,11.957484693877554,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243442,737.4779441131018,11.95808,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243443,750.8061774762728,11.95832843137255,64.0,12.8,36.0,0.0,0.0,7.0,0.0,-1.0,-1.0
1692243444,742.6411331403207,11.95801020408163,64.0,12.8,36.0,0.0,0.0,14.0,0.0,-1.0,-1.0
1692243445,746.6011959209077,11.958,64.0,12.8,36.0,0.0,0.0,9.0,0.0,-1.0,-1.0
1692243446,746.6358967417895,11.958075,64.0,12.8,36.0,0.0,0.0,4.0,0.0,-1.0,-1.0
1692243447,743.0104605969526,11.95777450980392,64.0,12.8,36.0,0.0,0.0,5.0,0.0,-1.0,-1.0
1692243448,749.7653832623373,11.95823469387755,64.0,12.8,36.0,0.0,0.0,12.0,0.0,-1.0,-1.0
1692243449,737.3498213231744,11.958225,64.0,12.8,36.0,0.0,0.0,9.0,0.0,-1.0,-1.0
1692243450,750.0798145141016,11.957794117647058,64.0,12.8,36.0,0.0,0.0,8.0,0.0,-1.0,-1.0
1692243451,744.2088389211509,11.958096938775514,64.0,12.8,36.0,0.0,0.0,14.0,1.0,-1.0,-1.0
1692243452,746.9581036407419,11.958374999999998,64.0,12.8,36.0,0.0,0.0,8.5,0.5,-1.0,-1.0
1692243453,743.3527124240749,11.95774,64.0,12.8,36.0,0.0,0.0,3.0,0.0,-1.0,-1.0
1692243454,743.4239891380369,11.959045918367346,64.0,12.8,36.0,0.0,0.0,5.0,0.0,-1.0,-1.0
1692243455,750.7107568421468,11.957700980392158,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243456,738.0229003203459,11.958100000000002,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243457,752.2762257742328,11.958607142857144,64.0,12.8,36.0,0.0,0.0,8.0,0.0,-1.0,-1.0
1692243458,740.2875078265322,11.958629999999998,64.0,12.8,36.0,0.0,0.0,13.0,0.0,-1.0,-1.0
1692243459,749.8749509868264,11.957975490196082,64.0,12.8,36.0,0.0,0.0,8.0,0.0,-1.0,-1.0
1692243460,744.9494403671198,11.95742857142857,64.0,12.8,36.0,0.0,0.0,3.0,0.0,-1.0,-1.0
1692243461,745.8993717201296,11.95778,64.0,12.8,36.0,0.0,0.0,5.0,0.0,-1.0,-1.0
1692243462,747.2392503456006,11.95788,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243463,740.1703903964766,11.95814,64.0,12.8,36.0,0.0,0.0,10.0,0.0,-1.0,-1.0
1692243464,750.5844750940684,11.95771,64.0,12.8,36.0,0.0,0.0,8.0,0.0,-1.0,-1.0
1692243465,743.3327235326894,11.957335,64.0,12.8,36.0,0.0,0.0,14.0,0.0,-1.0,-1.0
1692243466,748.7037091808941,11.957877551020406,64.0,12.8,36.0,0.0,0.0,8.5,0.0,-1.0,-1.0
1692243467,743.8058949344354,11.958105000000003,64.0,12.8,36.0,0.0,0.0,3.0,0.0,-1.0,-1.0
1692243468,745.9910279816413,11.957857843137257,64.0,12.8,36.0,0.0,0.0,5.0,0.0,-1.0,-1.0
1692243469,747.9900171048471,11.958474999999998,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243470,737.9603728729513,11.958321428571432,64.0,12.8,36.0,0.0,0.0,10.0,0.0,-1.0,-1.0
1692243471,749.4047541215681,11.95800980392157,64.0,12.8,36.0,0.0,0.0,8.0,0.0,-1.0,-1.0
1692243472,740.8750845142202,11.958091836734694,64.0,12.8,36.0,0.0,0.0,14.0,0.0,-1.0,-1.0
1692243473,748.1912495788249,11.957445000000003,64.0,12.8,36.0,0.0,0.0,8.0,0.0,-1.0,-1.0
1692243474,744.4135793930373,11.957650000000006,64.0,12.8,36.0,0.0,0.0,2.0,0.0,-1.0,-1.0
1692243475,746.754464726802,11.958185000000004,64.0,12.8,36.0,0.0,0.0,5.0,0.0,-1.0,-1.0
1692243476,749.1455340461024,11.95839705882353,64.0,12.8,36.0,0.0,0.0,12.0,0.0,-1.0,-1.0
1692243477,738.9961923777785,11.958153061224492,64.0,12.8,36.0,0.0,0.0,9.0,0.0,-1.0,-1.0
1692243478,750.3586308239745,11.9582,64.0,12.8,36.0,0.0,0.0,8.0,0.0,-1.0,-1.0
1692243479,740.5644193578992,11.95747,64.0,12.8,36.0,0.0,0.0,13.0,0.0,-1.0,-1.0
1692243480,749.1727770125391,11.958678571428573,64.0,12.8,36.0,0.0,0.0,8.0,0.0,-1.0,-1.0
1692243481,744.1238153115784,11.958284313725487,64.0,12.8,36.0,0.0,0.0,3.0,0.0,-1.0,-1.0
1692243482,746.2050752294874,11.958415,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243483,746.7893391041844,11.95772448979592,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243484,741.1043269600481,11.95777,64.0,12.8,36.0,0.0,0.0,9.0,0.0,-1.0,-1.0
1692243485,752.2514909856827,11.95857843137255,64.0,12.8,36.0,0.0,0.0,8.0,0.0,-1.0,-1.0
1692243486,740.2694815912404,11.957479591836735,64.0,12.8,36.0,0.0,0.0,14.0,0.0,-1.0,-1.0
1692243487,748.9257407713827,11.957960000000003,64.0,12.8,36.0,0.0,0.0,8.5,0.0,-1.0,-1.0
1692243488,741.3903155195549,11.958159999999998,64.0,12.8,36.0,0.0,0.0,3.0,0.0,-1.0,-1.0
1692243489,747.0559682276381,11.958137755102042,64.0,12.8,36.0,0.0,0.0,15.0,0.0,-1.0,-1.0
1692243490,749.2658976014702,11.957857843137251,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243491,739.7628413687958,11.957719999999997,64.0,12.8,36.0,0.0,0.0,9.0,0.0,-1.0,-1.0
1692243492,750.680759354674,11.958566326530612,64.0,12.8,36.0,0.0,0.0,8.0,0.0,-1.0,-1.0
1692243493,739.7419266995212,11.95778431372549,64.0,12.8,36.0,0.0,0.0,14.0,0.0,-1.0,-1.0
1692243494,747.9198385848885,11.958200000000009,64.0,12.8,36.0,0.0,0.0,8.5,0.0,-1.0,-1.0
1692243495,743.4304344590068,11.958505,64.0,12.8,36.0,0.0,0.0,3.0,0.0,-1.0,-1.0
1692243496,746.0001637934687,11.9587806122449,64.0,12.8,36.0,0.0,0.0,14.0,0.0,-1.0,-1.0
1692243497,747.792899483225,11.957779999999998,64.0,12.8,36.0,0.0,0.0,12.0,0.0,-1.0,-1.0
1692243498,741.5621461066402,11.958088235294118,64.0,12.8,36.0,0.0,0.0,8.0,0.0,-1.0,-1.0
1692243499,752.0340873764335,11.958163265306125,64.0,12.8,36.0,0.0,0.0,8.0,0.0,-1.0,-1.0
1692243500,740.1150999516817,11.958060000000003,64.0,12.8,36.0,0.0,0.0,13.0,0.0,-1.0,-1.0
1692243501,750.1537646008313,11.95755,64.0,12.8,36.0,0.0,0.0,8.5,0.0,-1.0,-1.0
1692243502,743.9828637224182,11.95750510204082,64.0,12.8,36.0,0.0,0.0,4.0,0.0,-1.0,-1.0
1692243503,747.6536807254612,11.957848039215683,64.0,12.8,36.0,0.0,0.0,13.0,0.0,-1.0,-1.0
1692243504,748.0757664770294,11.957595,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243505,740.5797166735533,11.95829,64.0,12.8,36.0,0.0,0.0,9.0,1.0,-1.0,-1.0
1692243506,755.625921649109,11.95816326530612,64.0,12.8,36.0,0.0,0.0,8.0,1.0,-1.0,-1.0
1692243507,741.2449601046862,11.958088235294117,64.0,12.8,36.0,0.0,0.0,14.0,0.0,-1.0,-1.0
1692243508,747.4255356443798,11.958870000000005,64.0,12.8,36.0,0.0,0.0,8.5,0.0,-1.0,-1.0
1692243509,741.5108075575026,11.958117346938776,64.0,12.8,36.0,0.0,0.0,3.0,0.0,-1.0,-1.0
1692243510,746.9656842390567,11.958275,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243511,746.3132748572581,11.95780392156863,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243512,739.9932123912096,11.957831632653066,64.0,12.8,36.0,0.0,0.0,10.0,0.0,-1.0,-1.0
1692243513,753.8149766012408,11.958155,64.0,12.8,36.0,0.0,0.0,7.0,0.0,-1.0,-1.0
1692243514,738.6047193855414,11.95804,64.0,12.8,36.0,0.0,0.0,15.0,0.0,-1.0,-1.0
1692243515,749.5057818568791,11.958984693877554,64.0,12.8,36.0,0.0,0.0,3.0,0.0,-1.0,-1.0
1692243516,741.0022975431203,11.957818627450978,64.0,12.8,36.0,0.0,0.0,8.0,0.0,-1.0,-1.0
1692243517,748.3808952347457,11.958815,64.0,12.8,36.0,0.0,0.0,13.0,0.0,-1.0,-1.0
1692243518,748.5674017996878,11.957745000000005,64.0,12.8,36.0,0.0,0.0,12.0,0.0,-1.0,-1.0
1692243519,740.3216821883022,11.958055,64.0,12.8,36.0,0.0,0.0,10.0,0.0,-1.0,-1.0
1692243520,751.479890829074,11.95775,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243521,739.5684261479228,11.958255000000005,64.0,12.8,36.0,0.0,0.0,15.0,0.0,-1.0,-1.0
1692243522,747.9480921420771,11.957989795918367,64.0,12.8,36.0,0.0,0.0,9.0,0.0,-1.0,-1.0
1692243523,742.6997273622189,11.95801,64.0,12.8,36.0,0.0,0.0,3.0,0.0,-1.0,-1.0
1692243524,747.9765372099404,11.958602941176473,64.0,12.8,36.0,0.0,0.0,14.0,0.0,-1.0,-1.0
1692243525,745.549508003673,11.957867346938778,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243526,742.6093973758037,11.95784,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243527,753.5113692426671,11.95777,64.0,12.8,36.0,0.0,0.0,7.0,0.0,-1.0,-1.0
1692243528,738.6013668625673,11.957436274509806,64.0,12.8,36.0,0.0,0.0,14.0,0.0,-1.0,-1.0
1692243529,748.4456532164223,11.957704081632654,64.0,12.8,36.0,0.0,0.0,8.5,0.0,-1.0,-1.0
1692243530,742.5939356839167,11.957389999999998,64.0,12.8,36.0,0.0,0.0,3.0,0.0,-1.0,-1.0
1692243531,746.9993333065646,11.957575000000002,64.0,12.8,36.0,0.0,0.0,13.0,0.0,-1.0,-1.0
1692243532,743.3582533979984,11.958127551020407,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243533,742.4992935594933,11.957823529411762,64.0,12.8,36.0,0.0,0.0,10.0,0.0,-1.0,-1.0
1692243534,749.006043080888,11.957980000000004,64.0,12.8,36.0,0.0,0.0,7.0,0.0,-1.0,-1.0
1692243535,739.3468075987196,11.95768367346939,64.0,12.8,36.0,0.0,0.0,14.0,0.0,-1.0,-1.0
1692243536,750.1764244297975,11.957024999999998,64.0,12.8,36.0,0.0,0.0,9.0,0.0,-1.0,-1.0
1692243537,741.6926487557575,11.958249999999992,64.0,12.8,36.0,0.0,0.0,4.0,0.0,-1.0,-1.0
1692243538,748.9927404776886,11.957909999999996,64.0,12.8,36.0,0.0,0.0,13.0,0.0,-1.0,-1.0
1692243539,745.752036871948,11.957979591836736,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243540,742.3998888755721,11.957995,64.0,12.8,36.0,0.0,0.0,9.0,0.0,-1.0,-1.0
1692243541,752.2281754120313,11.95723039215686,64.0,12.8,36.0,0.0,0.0,7.0,0.0,-1.0,-1.0
1692243542,738.5019251793613,11.958295918367346,64.0,12.8,36.0,0.0,0.0,14.0,0.0,-1.0,-1.0
1692243543,750.9208342771865,11.95831,64.0,12.8,36.0,0.0,0.0,9.0,0.0,-1.0,-1.0
1692243544,741.0080528121197,11.957660000000002,64.0,12.8,36.0,0.0,0.0,4.0,0.0,-1.0,-1.0
1692243545,748.124839578708,11.958030612244896,64.0,12.8,36.0,0.0,0.0,13.0,0.0,-1.0,-1.0
1692243546,746.3523257717276,11.957044117647063,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243547,743.4548676559492,11.957540000000002,64.0,12.8,36.0,0.0,0.0,10.0,0.0,-1.0,-1.0
1692243548,750.355567846801,11.958147959183671,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243549,739.436119576628,11.957675,64.0,12.8,36.0,0.0,0.0,15.0,0.0,-1.0,-1.0
1692243550,749.6743960290056,11.958009803921568,64.0,12.8,36.0,0.0,0.0,9.5,0.0,-1.0,-1.0
1692243551,744.0710281868193,11.958535,64.0,12.8,36.0,0.0,0.0,4.0,0.0,-1.0,-1.0
1692243552,748.556585368581,11.958168367346936,64.0,12.8,36.0,0.0,0.0,13.0,0.0,-1.0,-1.0
1692243553,746.6019925212369,11.958265000000004,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243554,740.7228421231802,11.958176470588237,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243555,750.0111420131552,11.958984693877552,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243556,738.8752365915359,11.958174999999995,64.0,12.8,36.0,0.0,0.0,14.0,0.0,-1.0,-1.0
1692243557,752.5101528508513,11.958245000000002,64.0,12.8,36.0,0.0,0.0,4.0,0.0,-1.0,-1.0
1692243558,739.2123170204165,11.95835714285714,64.0,12.8,36.0,0.0,0.0,8.5,0.0,-1.0,-1.0
1692243559,749.4118930069371,11.957931372549018,64.0,12.8,36.0,0.0,0.0,13.0,0.0,-1.0,-1.0
1692243560,743.6190495481053,11.958125000000004,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243561,743.2121601354296,11.957375000000004,64.0,12.8,36.0,0.0,0.0,11.0,1.0,-1.0,-1.0
1692243562,747.915376339134,11.958183673469383,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243563,740.4753778747622,11.958289215686277,64.0,12.8,36.0,0.0,0.0,13.0,0.0,-1.0,-1.0
1692243564,752.3569647005118,11.95804,64.0,12.8,36.0,0.0,0.0,4.0,0.0,-1.0,-1.0
1692243565,739.9230415472551,11.957979591836732,64.0,12.8,36.0,0.0,0.0,8.5,0.0,-1.0,-1.0
1692243566,747.8260459624695,11.95774,64.0,12.8,36.0,0.0,0.0,13.0,0.0,-1.0,-1.0
1692243567,746.4524304961678,11.958372549019607,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243568,743.1490735593795,11.957642857142856,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243569,748.8994607645523,11.958904999999998,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243570,740.6069689616796,11.957365000000005,64.0,12.8,36.0,0.0,0.0,14.0,0.0,-1.0,-1.0
1692243571,750.3093077913899,11.958284999999998,64.0,12.8,36.0,0.0,0.0,5.0,0.0,-1.0,-1.0
1692243572,741.1787169159375,11.958142857142857,64.0,12.8,36.0,0.0,0.0,9.0,0.0,-1.0,-1.0
1692243573,745.9787953051451,11.95847549019608,64.0,12.8,36.0,0.0,0.0,13.0,0.0,-1.0,-1.0
1692243574,747.0202125205952,11.958340000000003,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243575,745.2892542282983,11.95819897959184,64.0,12.8,36.0,0.0,0.0,10.0,0.0,-1.0,-1.0
1692243576,748.8017007526781,11.95786274509804,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243577,738.6302949820788,11.958115000000005,64.0,12.8,36.0,0.0,0.0,13.0,0.0,-1.0,-1.0
1692243578,752.3507181317017,11.958260204081633,64.0,12.8,36.0,0.0,0.0,3.0,0.0,-1.0,-1.0
1692243579,739.6750373835869,11.957999999999997,64.0,12.8,36.0,0.0,0.0,14.0,0.0,-1.0,-1.0
1692243580,748.3764198828579,11.958088235294117,64.0,12.8,36.0,0.0,0.0,5.0,0.0,-1.0,-1.0
1692243581,742.6220605409039,11.95854081632653,64.0,12.8,36.0,0.0,0.0,8.5,0.0,-1.0,-1.0
1692243582,747.2636028760775,11.95782,64.0,12.8,36.0,0.0,0.0,12.0,0.0,-1.0,-1.0
1692243583,747.5938332188007,11.957895,64.0,12.8,36.0,0.0,0.0,10.0,0.0,-1.0,-1.0
1692243584,738.1802500578729,11.959086734693877,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243585,753.1194674233132,11.95783333333334,64.0,12.8,36.0,0.0,0.0,4.0,0.0,-1.0,-1.0
1692243586,741.3330566247957,11.958169999999996,64.0,12.8,36.0,0.0,0.0,12.0,0.0,-1.0,-1.0
1692243587,748.2340069673488,11.957860000000004,64.0,12.8,36.0,0.0,0.0,7.0,0.0,-1.0,-1.0
1692243588,743.1559003361924,11.957964285714285,64.0,12.8,36.0,0.0,0.0,9.0,0.0,-1.0,-1.0
1692243589,743.8596062089716,11.958254901960782,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243590,748.0944428589256,11.958065,64.0,12.8,36.0,0.0,0.0,10.0,0.0,-1.0,-1.0
1692243591,737.9684632389954,11.958500000000004,64.0,12.8,36.0,0.0,0.0,7.0,0.0,-1.0,-1.0
1692243592,753.2455166549396,11.95786,64.0,12.8,36.0,0.0,0.0,4.0,0.0,-1.0,-1.0
1692243593,739.5722766054718,11.958176470588237,64.0,12.8,36.0,0.0,0.0,12.0,0.0,-1.0,-1.0
1692243594,747.4885336781329,11.958505102040816,64.0,12.8,36.0,0.0,0.0,9.5,0.0,-1.0,-1.0
1692243595,744.4970508436185,11.957714999999997,64.0,12.8,36.0,0.0,0.0,7.0,0.0,-1.0,-1.0
1692243596,745.1139862612815,11.958369999999997,64.0,12.8,36.0,0.0,0.0,10.0,0.0,-1.0,-1.0
1692243597,748.1732938360932,11.958209183673471,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243598,738.500684526176,11.958338235294116,64.0,12.8,36.0,0.0,0.0,6.0,1.0,-1.0,-1.0
1692243599,752.4752634949069,11.958025,64.0,12.8,36.0,0.0,0.0,4.0,0.0,-1.0,-1.0
1692243600,739.9802618930703,11.958265306122447,64.0,12.8,36.0,0.0,0.0,12.0,0.0,-1.0,-1.0
1692243601,748.3512741121749,11.958265,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243602,743.7702460229054,11.958264705882357,64.0,12.8,36.0,0.0,0.0,8.5,0.0,-1.0,-1.0
1692243603,744.6550966897292,11.9583,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243604,750.3405584576172,11.957530612244891,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243605,742.2749862588789,11.958615000000002,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243606,748.161430121551,11.957514705882351,64.0,12.8,36.0,0.0,0.0,5.0,0.0,-1.0,-1.0
1692243607,740.5051894006577,11.958265306122453,64.0,12.8,36.0,0.0,0.0,12.0,0.0,-1.0,-1.0
1692243608,748.8057134902092,11.95838,64.0,12.8,36.0,0.0,0.0,7.0,0.0,-1.0,-1.0
1692243609,743.0170863638136,11.957710000000002,64.0,12.8,36.0,0.0,0.0,10.0,0.0,-1.0,-1.0
1692243610,747.4884286726887,11.958529411764708,64.0,12.8,36.0,0.0,0.0,10.5,0.0,-1.0,-1.0
1692243611,746.2073079957219,11.958459183673469,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243612,741.9210015108548,11.958599999999995,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243613,750.7157772866882,11.959015,64.0,12.8,36.0,0.0,0.0,13.0,0.0,-1.0,-1.0
1692243614,737.4976970198132,11.95828,64.0,12.8,36.0,0.0,0.0,5.0,0.0,-1.0,-1.0
1692243615,752.5275511025229,11.957887755102044,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243616,740.8796936537192,11.958274999999997,64.0,12.8,36.0,0.0,0.0,10.0,0.0,-1.0,-1.0
1692243617,745.2927323328665,11.958475490196076,64.0,12.8,36.0,0.0,0.0,10.5,0.0,-1.0,-1.0
1692243618,748.5268012393695,11.958115,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243619,741.2197494073299,11.95925,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243620,750.3694029684054,11.959105,64.0,12.8,36.0,0.0,0.0,14.0,0.0,-1.0,-1.0
1692243621,739.0000253768795,11.958122549019604,64.0,12.8,36.0,0.0,0.0,13.0,0.0,-1.0,-1.0
1692243622,751.5311922366203,11.95873469387755,64.0,12.8,36.0,0.0,0.0,7.0,0.0,-1.0,-1.0
1692243623,743.635234587697,11.958035000000002,64.0,12.8,36.0,0.0,0.0,9.0,0.0,-1.0,-1.0
1692243624,746.0097388347745,11.959145,64.0,12.8,36.0,0.0,0.0,10.5,0.0,-1.0,-1.0
1692243625,747.5986035599784,11.958249999999996,64.0,12.8,36.0,0.0,0.0,12.0,0.0,-1.0,-1.0
1692243626,741.4361186638838,11.95886224489796,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243627,749.6798193191029,11.95811764705882,64.0,12.8,36.0,0.0,0.0,14.0,0.0,-1.0,-1.0
1692243628,741.1483908911734,11.958064999999994,64.0,12.8,36.0,0.0,0.0,13.0,0.0,-1.0,-1.0
1692243629,751.3656496262595,11.958229591836734,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243630,741.8061764420646,11.958705000000002,64.0,12.8,36.0,0.0,0.0,9.0,0.0,-1.0,-1.0
1692243631,746.3643700846397,11.958245098039216,64.0,12.8,36.0,0.0,0.0,10.0,0.0,-1.0,-1.0
1692243632,747.3257325169127,11.95894897959184,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243633,742.1776487736241,11.95834999999999,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243634,750.3802560972517,11.958320000000004,64.0,12.8,36.0,0.0,0.0,14.0,0.0,-1.0,-1.0
1692243635,740.117590798999,11.95836,64.0,12.8,36.0,0.0,0.0,12.0,1.0,-1.0,-1.0
1692243636,750.5166651138809,11.958745000000004,64.0,12.8,36.0,0.0,0.0,7.0,0.0,-1.0,-1.0
1692243637,740.4492671804318,11.957664999999997,64.0,12.8,36.0,0.0,0.0,8.0,0.0,-1.0,-1.0
1692243638,749.657618904392,11.958336734693878,64.0,12.8,36.0,0.0,0.0,9.0,0.0,-1.0,-1.0
1692243639,748.315888736926,11.9585,64.0,12.8,36.0,0.0,0.0,12.0,0.0,-1.0,-1.0
1692243640,740.9195442923739,11.958354999999996,64.0,12.8,36.0,0.0,0.0,5.0,0.0,-1.0,-1.0
1692243641,751.6503985780083,11.957395000000004,64.0,12.8,36.0,0.0,0.0,14.0,0.0,-1.0,-1.0
1692243642,738.0601277448203,11.95816836734694,64.0,12.8,36.0,0.0,0.0,12.0,0.0,-1.0,-1.0
1692243643,750.3023530171806,11.957875000000003,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243644,739.7154026592733,11.957852941176473,64.0,12.8,36.0,0.0,0.0,10.0,0.0,-1.0,-1.0
1692243645,749.5844713649495,11.95780612244898,64.0,12.8,36.0,0.0,0.0,10.5,0.0,-1.0,-1.0
1692243646,746.1361618755141,11.958405,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243647,742.5525427779218,11.959078431372545,64.0,12.8,36.0,0.0,0.0,7.0,0.0,-1.0,-1.0
1692243648,750.9986083296815,11.958372448979596,64.0,12.8,36.0,0.0,0.0,13.0,0.0,-1.0,-1.0
1692243649,738.966034433639,11.95796,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243650,750.8371978946197,11.958639999999995,64.0,12.8,36.0,0.0,0.0,8.0,0.0,-1.0,-1.0
1692243651,740.496005094976,11.958349999999998,64.0,12.8,36.0,0.0,0.0,9.0,0.0,-1.0,-1.0
1692243652,748.9433304008056,11.95813,64.0,12.8,36.0,0.0,0.0,10.0,0.0,-1.0,-1.0
1692243653,747.2888506571442,11.95857,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243654,742.6639139585346,11.958425000000004,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243655,750.7290518199821,11.958040816326532,64.0,12.8,36.0,0.0,0.0,14.0,0.0,-1.0,-1.0
1692243656,738.6617822869184,11.958365000000004,64.0,12.8,36.0,0.0,0.0,5.0,0.0,-1.0,-1.0
1692243657,752.8112399503551,11.95754411764706,64.0,12.8,36.0,0.0,0.0,7.0,1.0,-1.0,-1.0
1692243658,740.424061310225,11.958249999999998,64.0,12.8,36.0,0.0,0.0,10.0,0.0,-1.0,-1.0
1692243659,749.472037459163,11.95830612244898,64.0,12.8,36.0,0.0,0.0,10.5,0.0,-1.0,-1.0
1692243660,746.3256100869058,11.958545,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243661,742.7463475423122,11.958093137254902,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243662,748.6438025032584,11.95905612244898,64.0,12.8,36.0,0.0,0.0,15.0,0.0,-1.0,-1.0
1692243663,738.1550836503649,11.95782,64.0,12.8,36.0,0.0,0.0,5.0,0.0,-1.0,-1.0
1692243664,748.8844996850358,11.958910000000005,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243665,742.429493993697,11.958625000000003,64.0,12.8,36.0,0.0,0.0,10.0,0.0,-1.0,-1.0
1692243666,747.8981164433625,11.95844,64.0,12.8,36.0,0.0,0.0,12.0,0.0,-1.0,-1.0
1692243667,745.0121651305104,11.958435,64.0,12.8,36.0,0.0,0.0,8.5,0.0,-1.0,-1.0
1692243668,742.3911628666407,11.958285000000004,64.0,12.8,36.0,0.0,0.0,5.0,0.0,-1.0,-1.0
1692243669,750.6176651695579,11.958352040816326,64.0,12.8,36.0,0.0,0.0,14.0,0.0,-1.0,-1.0
1692243670,739.6681352923038,11.95774,64.0,12.8,36.0,0.0,0.0,5.0,0.0,-1.0,-1.0
1692243671,750.7477265721647,11.957936274509803,64.0,12.8,36.0,0.0,0.0,12.0,0.0,-1.0,-1.0
1692243672,740.2117728473988,11.957999999999997,64.0,12.8,36.0,0.0,0.0,7.0,1.0,-1.0,-1.0
1692243673,748.4651000435889,11.95861,64.0,12.8,36.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1692243674,746.2625471879164,11.95769607843137,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243675,743.5957153834471,11.95794387755102,64.0,12.8,36.0,0.0,0.0,9.5,0.0,-1.0,-1.0
1692243676,751.4694423006589,11.958109999999998,64.0,12.8,36.0,0.0,0.0,13.0,0.0,-1.0,-1.0
1692243677,739.0121554901958,11.958889999999998,64.0,12.8,36.0,0.0,0.0,6.0,0.0,-1.0,-1.0
1692243678,750.6122608402987,11.9585306122449,64.0,12.8,36.0,0.0,0.0,12.0,0.0,-1.0,-1.0
1692243679,740.0895252101071,11.95796078431372,64.0,12.8,36.0,0.0,0.0,7.0,0.0,-1.0,-1.0
