TIME,Total_I,Total_U,MPPT1_Uin,MPPT1_Iin,MPPT1_Iout,MPPT2_Uin,MPPT2_Iin,MPPT2_Iout,BATTERY1_U,BATTERY1_I,BATTERY2_U,BATTERY2_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Atlas200DK-B,I_Pi-A,I_Pi-B,TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS
1682819582,1408.0,16201.0,14400.0,310.0,1650.0,13400.0,2110.0,1020.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,16.0,0.0,-1.0,-1.0
1682819583,1428.0,16201.0,14400.0,310.0,1650.0,13400.0,2110.0,1020.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,20.0,0.0,-1.0,-1.0
1682819584,1447.0,16201.0,14400.0,310.0,1650.0,13200.0,2140.0,1020.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,17.0,0.0,-1.0,-1.0
1682819585,1647.0,16191.0,14400.0,310.0,1650.0,13200.0,2140.0,1020.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,17.0,0.0,-1.0,-1.0
1682819586,1439.0,16201.0,14400.0,300.0,1650.0,13200.0,2140.0,1020.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,17.0,0.0,-1.0,-1.0
1682819587,1436.0,16201.0,14400.0,300.0,1650.0,13200.0,2140.0,1010.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,19.0,0.0,-1.0,-1.0
1682819588,1445.0,16205.0,14400.0,300.0,1650.0,13200.0,2140.0,1010.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,19.0,0.0,-1.0,-1.0
1682819589,1664.0,16191.0,14200.0,370.0,1660.0,13200.0,2140.0,1010.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,19.0,0.0,-1.0,-1.0
1682819590,1447.0,16201.0,14200.0,370.0,1660.0,13200.0,2140.0,1020.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,18.0,0.0,-1.0,-1.0
1682819591,1450.0,16201.0,14200.0,370.0,1660.0,13200.0,2140.0,1020.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,19.0,0.0,-1.0,-1.0
1682819592,1453.0,16201.0,14400.0,300.0,1650.0,13200.0,2140.0,1020.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,18.0,0.0,-1.0,-1.0
1682819593,1445.0,16201.0,14400.0,300.0,1650.0,13200.0,2120.0,1010.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,18.0,0.0,-1.0,-1.0
1682819594,1453.0,16205.0,14400.0,300.0,1650.0,13200.0,2120.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,18.5,0.0,-1.0,-1.0
1682819595,1459.0,16201.0,14400.0,310.0,1650.0,13200.0,2120.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,19.0,0.0,-1.0,-1.0
1682819596,1447.0,16205.0,14400.0,310.0,1650.0,13200.0,2130.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,20.0,0.0,-1.0,-1.0
1682819597,1436.0,16205.0,14400.0,310.0,1650.0,13200.0,2130.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,16.0,0.0,-1.0,-1.0
1682819598,1439.0,16205.0,14000.0,420.0,1660.0,13200.0,2130.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,17.0,0.0,-1.0,-1.0
1682819599,1453.0,16205.0,14000.0,420.0,1660.0,13200.0,2120.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,21.0,0.0,-1.0,-1.0
1682819600,1425.0,16205.0,14000.0,420.0,1660.0,13200.0,2120.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,14.0,0.0,-1.0,-1.0
1682819601,1464.0,16205.0,14000.0,410.0,1660.0,13200.0,2120.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,22.0,0.0,-1.0,-1.0
1682819602,1431.0,16205.0,14000.0,410.0,1660.0,13400.0,2110.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,18.5,0.0,-1.0,-1.0
1682819603,1644.0,16196.0,14000.0,410.0,1660.0,13400.0,2110.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,15.0,0.0,-1.0,-1.0
1682819604,1459.0,16205.0,14000.0,420.0,1660.0,13400.0,2110.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,12.0,4.0,31.0,0.0,0.0,21.0,0.0,-1.0,-1.0
1682819605,1456.0,16205.0,14000.0,420.0,1660.0,13400.0,2110.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,22.0,0.0,-1.0,-1.0
1682819606,1450.0,16205.0,14000.0,420.0,1660.0,13400.0,2110.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,12.0,0.0,-1.0,-1.0
1682819607,1450.0,16205.0,14000.0,410.0,1660.0,13400.0,2110.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,23.0,0.0,-1.0,-1.0
1682819608,1433.0,16205.0,14000.0,410.0,1660.0,13400.0,2110.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,18.5,0.5,-1.0,-1.0
1682819609,1453.0,16205.0,14000.0,410.0,1660.0,13400.0,2110.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,14.0,1.0,-1.0,-1.0
