TIME,Total_I,Total_U,MPPT1_Uin,MPPT1_Iin,MPPT1_Iout,MPPT2_Uin,MPPT2_Iin,MPPT2_Iout,BATTERY1_U,BATTERY1_I,BATTERY2_U,BATTERY2_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Atlas200DK-B,I_Pi-A,I_Pi-B,TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS,FRAME_INDEX,FRAME_SUCCESS
1687787452,1498.0,15695.0,2000.0,0.0,0.0,2000.0,0.0,0.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,540.0,0.0,0.0,0.0,560.0,0.0,0.0,15.0,4.0,31.0,0.0,0.0,18.5,0.0,-1.0,-1.0,-1.0,-1.0
1687787453,1490.0,15695.0,2000.0,0.0,0.0,2000.0,0.0,0.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,540.0,0.0,0.0,0.0,560.0,0.0,0.0,15.0,4.0,31.0,0.0,0.0,19.0,0.0,-1.0,-1.0,-1.0,-1.0
1687787454,1467.0,15695.0,2200.0,0.0,0.0,2000.0,0.0,0.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,540.0,0.0,0.0,0.0,560.0,0.0,0.0,15.0,4.0,31.0,0.0,0.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0
1687787455,1495.0,15695.0,2200.0,0.0,0.0,2200.0,0.0,0.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,540.0,0.0,0.0,0.0,560.0,0.0,0.0,15.0,4.0,31.0,0.0,0.0,18.0,0.0,-1.0,-1.0,-1.0,-1.0
1687787456,1470.0,15695.0,2200.0,0.0,0.0,2200.0,0.0,0.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,540.0,0.0,0.0,0.0,560.0,0.0,0.0,15.0,4.0,31.0,0.0,0.0,18.0,0.0,-1.0,-1.0,-1.0,-1.0
1687787457,1492.0,15695.0,2600.0,0.0,0.0,2200.0,0.0,0.0,15600.0,-220.0,15600.0,-220.0,3300.0,120.0,540.0,0.0,0.0,0.0,560.0,0.0,0.0,15.0,4.0,31.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0
1687787458,1495.0,15695.0,2600.0,0.0,0.0,2400.0,0.0,0.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,540.0,0.0,0.0,0.0,560.0,0.0,0.0,15.0,4.0,31.0,0.0,0.0,18.0,0.0,-1.0,-1.0,-1.0,-1.0
1687787459,1492.0,15695.0,2600.0,0.0,0.0,2400.0,0.0,0.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,540.0,0.0,0.0,0.0,580.0,0.0,0.0,15.0,4.0,31.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1687787460,1492.0,15695.0,2600.0,0.0,0.0,2400.0,0.0,0.0,15600.0,-220.0,15600.0,-220.0,3300.0,140.0,540.0,0.0,0.0,0.0,580.0,0.0,0.0,15.0,4.0,31.0,0.0,0.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0
1687787461,1495.0,15695.0,2600.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-220.0,15600.0,-220.0,3300.0,1300.0,540.0,0.0,0.0,0.0,580.0,0.0,0.0,16.0,4.0,31.0,0.0,0.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0
