TIME,Main(mA),Main Voltage(V),TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS
1688747400,725.9324253065566,11.960674999999998,46.0,12.8,38.0,0.0,0.0,50.0,0.0,92.0,1.0
1688747401,738.7888784723611,11.96071,46.0,12.8,37.5,0.0,0.0,42.0,0.0,92.0,1.0
1688747402,741.2385591961613,11.960975490196075,46.0,12.8,37.0,0.0,0.0,34.0,0.0,92.0,1.0
1688747403,748.9833591091306,11.961132653061233,46.0,12.8,36.7,0.0,0.0,35.7,0.3,93.0,1.0
1688747404,730.8152314402193,11.961785,46.0,12.8,36.3,0.0,0.0,37.3,0.7,93.0,1.0
1688747405,756.160068608617,11.9605,46.0,12.8,36.0,0.0,0.0,39.0,1.0,94.0,1.0
1688747406,776.4125904872486,11.959210784313726,46.0,12.8,37.0,0.0,1.0,39.0,1.0,94.0,1.0
1688747407,746.259502323309,11.961066326530611,46.0,12.8,36.0,0.0,0.0,47.0,2.0,94.0,1.0
1688747408,747.596700944325,11.96026,46.0,12.8,36.0,0.0,0.0,34.0,0.0,95.0,1.0
1688747409,738.3283574168771,11.961165,46.0,12.8,36.0,0.0,0.0,48.0,1.0,95.0,1.0
1688747410,753.3654610032115,11.960882653061224,46.0,12.8,36.0,0.0,0.0,36.0,1.0,96.0,1.0
